state_province_name_id,state_province_name,country_iso,country,state_province_id,state_province,state_province_ascii
17029,Regiunea Guidimaka,MR,Mauritania,2379216,Guidimaka,Guidimaka
17030,Wilaya du Guidimagha,MR,Mauritania,2379216,Guidimaka,Guidimaka
17031,Wilaya du Guidimagka,MR,Mauritania,2379216,Guidimaka,Guidimaka
17032,Wilaya du Guidimaka,MR,Mauritania,2379216,Guidimaka,Guidimaka
17033,Wilaya du Guidimakha,MR,Mauritania,2379216,Guidimaka,Guidimaka
17034,كيد ماغه,MR,Mauritania,2379216,Guidimaka,Guidimaka
17035,كيدي ماغا,MR,Mauritania,2379216,Guidimaka,Guidimaka
17036,كيدي ماغة,MR,Mauritania,2379216,Guidimaka,Guidimaka
17037,گیدیماغا علاقہ,MR,Mauritania,2379216,Guidimaka,Guidimaka
17038,ولاية غيديماغا,MR,Mauritania,2379216,Guidimaka,Guidimaka
17039,ولاية كيدي ماغا,MR,Mauritania,2379216,Guidimaka,Guidimaka
16954,Bafata,GW,Guinea-Bissau,2375255,Bafatá,Bafata
17040,ولاية كيدي ماغة,MR,Mauritania,2379216,Guidimaka,Guidimaka
17041,Γκιντιμάγκα,MR,Mauritania,2379216,Guidimaka,Guidimaka
17042,Кудимага,MR,Mauritania,2379216,Guidimaka,Guidimaka
17043,吉迪馬卡省,MR,Mauritania,2379216,Guidimaka,Guidimaka
17044,ギディマカ州,MR,Mauritania,2379216,Guidimaka,Guidimaka
17045,고르골 주,MR,Mauritania,2379384,Gorgol,Gorgol
17047,Gorgolo vilaja,MR,Mauritania,2379384,Gorgol,Gorgol
17048,Gorgol Region,MR,Mauritania,2379384,Gorgol,Gorgol
17049,Kurkul,MR,Mauritania,2379384,Gorgol,Gorgol
17050,Région du Gorgol,MR,Mauritania,2379384,Gorgol,Gorgol
17051,Regione di Gorgol,MR,Mauritania,2379384,Gorgol,Gorgol
17052,Regiunea Gorgol,MR,Mauritania,2379384,Gorgol,Gorgol
17053,Wilaya du Gorgol,MR,Mauritania,2379384,Gorgol,Gorgol
17054,غورغول,MR,Mauritania,2379384,Gorgol,Gorgol
17055,كركول,MR,Mauritania,2379384,Gorgol,Gorgol
17056,كوركول,MR,Mauritania,2379384,Gorgol,Gorgol
17057,ولاية كركول,MR,Mauritania,2379384,Gorgol,Gorgol
17058,ولاية كوركول,MR,Mauritania,2379384,Gorgol,Gorgol
17059,Горголь,MR,Mauritania,2379384,Gorgol,Gorgol
17060,Куркул,MR,Mauritania,2379384,Gorgol,Gorgol
17061,ゴルゴル州,MR,Mauritania,2379384,Gorgol,Gorgol
17062,戈爾戈勒省,MR,Mauritania,2379384,Gorgol,Gorgol
17063,다클레트누아디부 주,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17064,Dachlat Nawazibu,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17065,Dachlet Nuadibu vilaja,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17066,Daĥlet Nuadibu,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17067,Dajlet Nuadibú,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17069,Dakhlet Nouadhibou Region,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17070,Région de Dakhlet Nouadhibou,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17071,Regione di Dakhlet-Nouadhibou,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17072,Regiunea Dakhlet Nouadhibou,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17073,Wilaya de Dakhlet Nouadhibou,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17074,داخلة انواذيبو,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17075,داخلة نواذيبو,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17076,داخلت انواذيبو,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17077,داخلت نواذيبو,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17078,ولاية داخلت انواذيبو,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17079,ولاية داخلت نواذيبو,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17080,Дахлет Нуадибу,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17081,Дахлет-Нуадибу,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17082,努瓦迪布灣省,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17083,ダフレト・ヌアジブ州,MR,Mauritania,2380426,Dakhlet Nouadhibou,Dakhlet Nouadhibou
17084,브라크나 주,MR,Mauritania,2380635,Brakna,Brakna
17085,Al-Barakina,MR,Mauritania,2380635,Brakna,Brakna
17087,Brakna Region,MR,Mauritania,2380635,Brakna,Brakna
17088,Braknos vilaja,MR,Mauritania,2380635,Brakna,Brakna
17089,Région du Brakna,MR,Mauritania,2380635,Brakna,Brakna
17090,Regione di Brakna,MR,Mauritania,2380635,Brakna,Brakna
17091,Regiunea Brakna,MR,Mauritania,2380635,Brakna,Brakna
17092,Wilaya du Brakna,MR,Mauritania,2380635,Brakna,Brakna
17093,البراكنة,MR,Mauritania,2380635,Brakna,Brakna
17094,لبراكنة,MR,Mauritania,2380635,Brakna,Brakna
17095,ولاية البراكنة,MR,Mauritania,2380635,Brakna,Brakna
17096,ولاية لبراكنة,MR,Mauritania,2380635,Brakna,Brakna
17097,Бракна,MR,Mauritania,2380635,Brakna,Brakna
17098,Вобласць Бракна,MR,Mauritania,2380635,Brakna,Brakna
17099,卜拉克納省,MR,Mauritania,2380635,Brakna,Brakna
17100,ブラクナ州,MR,Mauritania,2380635,Brakna,Brakna
17101,아사바 주,MR,Mauritania,2381344,Assaba,Assaba
17102,Al-Asaba,MR,Mauritania,2381344,Assaba,Assaba
17103,Asabos vilaja,MR,Mauritania,2381344,Assaba,Assaba
17105,Assaba Region,MR,Mauritania,2381344,Assaba,Assaba
17106,Région de l’Assaba,MR,Mauritania,2381344,Assaba,Assaba
17107,Regione di Assaba,MR,Mauritania,2381344,Assaba,Assaba
17108,Wilaya de l’Assaba,MR,Mauritania,2381344,Assaba,Assaba
17109,العصابة,MR,Mauritania,2381344,Assaba,Assaba
17110,لعصابة,MR,Mauritania,2381344,Assaba,Assaba
17111,ولاية العصابة,MR,Mauritania,2381344,Assaba,Assaba
17112,ولاية لعصابة,MR,Mauritania,2381344,Assaba,Assaba
17113,Асаба,MR,Mauritania,2381344,Assaba,Assaba
17114,Ассаба,MR,Mauritania,2381344,Assaba,Assaba
17115,Вобласць Асаба,MR,Mauritania,2381344,Assaba,Assaba
17116,アサバ州,MR,Mauritania,2381344,Assaba,Assaba
17117,阿薩巴省,MR,Mauritania,2381344,Assaba,Assaba
17118,아드라르 주,MR,Mauritania,2381972,Adrar,Adrar
17119,เขตอาดราร์,MR,Mauritania,2381972,Adrar,Adrar
17121,Adraro vilaja,MR,Mauritania,2381972,Adrar,Adrar
17122,Adrar Region,MR,Mauritania,2381972,Adrar,Adrar
17123,Regió dAdrar,MR,Mauritania,2381972,Adrar,Adrar
17124,Région de l’Adrar,MR,Mauritania,2381972,Adrar,Adrar
17125,Regione di Adrar,MR,Mauritania,2381972,Adrar,Adrar
17126,Regiono Adrar,MR,Mauritania,2381972,Adrar,Adrar
17127,Regiunea Adrar,MR,Mauritania,2381972,Adrar,Adrar
17128,Wilaya de l’Adrar,MR,Mauritania,2381972,Adrar,Adrar
17129,آدرار,MR,Mauritania,2381972,Adrar,Adrar
17130,آدرار علاقہ,MR,Mauritania,2381972,Adrar,Adrar
17131,ولایت ادرار,MR,Mauritania,2381972,Adrar,Adrar
17132,ولاية آدرار,MR,Mauritania,2381972,Adrar,Adrar
17133,ولاية أدرار,MR,Mauritania,2381972,Adrar,Adrar
17134,Адрар,MR,Mauritania,2381972,Adrar,Adrar
17135,Вобласць Адрар,MR,Mauritania,2381972,Adrar,Adrar
17136,アドラル州,MR,Mauritania,2381972,Adrar,Adrar
17137,阿德拉爾省,MR,Mauritania,2381972,Adrar,Adrar
17140,Sangha-Mbaéré,CF,Central African Republic,2383204,Préfecture de la Sangha-Mbaéré,Prefecture de la Sangha-Mbaere
17141,Sangha-Mbaéré Prefecture,CF,Central African Republic,2383204,Préfecture de la Sangha-Mbaéré,Prefecture de la Sangha-Mbaere
17142,Ouham-Pendé,CF,Central African Republic,2383650,Préfecture de l’Ouham-Pendé,Prefecture de l'Ouham-Pende
17138,Prefecture de la Sangha-Mbaere,CF,Central African Republic,2383204,Préfecture de la Sangha-Mbaéré,Prefecture de la Sangha-Mbaere
17143,Ouham-Pendé Prefecture,CF,Central African Republic,2383650,Préfecture de l’Ouham-Pendé,Prefecture de l'Ouham-Pende
17146,우암 주,CF,Central African Republic,2383653,Ouham,Ouham
17148,Ouham Bölgesi,CF,Central African Republic,2383653,Ouham,Ouham
17149,Ouham Prefecture,CF,Central African Republic,2383653,Ouham,Ouham
17150,Prefektura Ouham,CF,Central African Republic,2383653,Ouham,Ouham
17151,Prefettura di Ouham,CF,Central African Republic,2383653,Ouham,Ouham
17152,Sêse tî kömändâ-kötä tî Wâmo,CF,Central African Republic,2383653,Ouham,Ouham
17153,Uhamas,CF,Central African Republic,2383653,Ouham,Ouham
17154,اوہام,CF,Central African Republic,2383653,Ouham,Ouham
17155,اوهام,CF,Central African Republic,2383653,Ouham,Ouham
17156,Уам,CF,Central African Republic,2383653,Ouham,Ouham
17157,ウハム州,CF,Central African Republic,2383653,Ouham,Ouham
17158,瓦姆省,CF,Central African Republic,2383653,Ouham,Ouham
17160,Ombella-M'Poko,CF,Central African Republic,2383765,Ombella-Mpoko,Ombella-Mpoko
17161,Ombella-M'Poko Prefecture,CF,Central African Republic,2383765,Ombella-Mpoko,Ombella-Mpoko
17162,Nana-Mambéré,CF,Central African Republic,2384205,Préfecture de la Nana-Mambéré,Prefecture de la Nana-Mambere
17163,Nana-Mambéré Prefecture,CF,Central African Republic,2384205,Préfecture de la Nana-Mambéré,Prefecture de la Nana-Mambere
17166,로바예 주,CF,Central African Republic,2385105,Lobaye,Lobaye
17167,Lobajė,CF,Central African Republic,2385105,Lobaye,Lobaye
17169,Lobaye Prefecture,CF,Central African Republic,2385105,Lobaye,Lobaye
17170,Prefectura Lobaye,CF,Central African Republic,2385105,Lobaye,Lobaye
17171,Prefektura Lobaye,CF,Central African Republic,2385105,Lobaye,Lobaye
17172,Prefettura di Lobaye,CF,Central African Republic,2385105,Lobaye,Lobaye
17173,Sêse tî kömändâ-kötä tî Lobâye,CF,Central African Republic,2385105,Lobaye,Lobaye
17174,لوبایه,CF,Central African Republic,2385105,Lobaye,Lobaye
17175,لوبايه,CF,Central African Republic,2385105,Lobaye,Lobaye
17176,لوبایے,CF,Central African Republic,2385105,Lobaye,Lobaye
17177,Лобае,CF,Central African Republic,2385105,Lobaye,Lobaye
17178,Лобайе,CF,Central African Republic,2385105,Lobaye,Lobaye
17179,ロバイエ州,CF,Central African Republic,2385105,Lobaye,Lobaye
17180,洛巴耶省,CF,Central African Republic,2385105,Lobaye,Lobaye
17181,Kémo,CF,Central African Republic,2385836,Préfecture de la Kémo,Prefecture de la Kemo
17182,Kémo Prefecture,CF,Central African Republic,2385836,Préfecture de la Kémo,Prefecture de la Kemo
17185,맘베레카데이 주,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17188,Mambéré-Kadéï Prefecture,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17189,Mamberė–Kadėjus,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17190,Prefektura Mambéré-Kadéï,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17191,Prefettura di Mambéré-Kadéï,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17192,Sêse tî kömändâ-kötä tî Mambere-Kadei,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17193,مامبرة كاديي,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17194,مامبره کادئی,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17195,مامبیرے-کادئی,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17196,Мамбере-Кадеи,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17197,Мамбере-Кадеї,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17198,マンベレ・カデイ州,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17199,曼貝雷-卡代省,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17200,Nana-Grébizi,CF,Central African Republic,2386243,Préfecture de la Nana-Grébizi,Prefecture de la Nana-Grebizi
17201,Nana-Grébizi Prefecture,CF,Central African Republic,2386243,Préfecture de la Nana-Grébizi,Prefecture de la Nana-Grebizi
17204,Zou,BJ,Benin,2390719,Zou Department,Zou Department
17208,Ouémé,BJ,Benin,2392325,Département de l’Ouémé,Departement de l'Oueme
17209,Ouémé Department,BJ,Benin,2392325,Département de l’Ouémé,Departement de l'Oueme
17211,Mono Department,BJ,Benin,2392716,Mono,Mono
17212,Borgou,BJ,Benin,2394992,Borgou Department,Borgou Department
17214,Atlantique,BJ,Benin,2395504,Atlantique Department,Atlantique Department
17216,Atakora,BJ,Benin,2395524,Atakora Department,Atakora Department
17219,Woleu-Ntem,GA,Gabon,2396076,Province du Woleu-Ntem,Province du Woleu-Ntem
17220,Woleu-Ntem Province,GA,Gabon,2396076,Province du Woleu-Ntem,Province du Woleu-Ntem
17221,Ogooué-Maritime,GA,Gabon,2396924,Province de l’Ogooué-Maritime,Province de l'Ogooue-Maritime
17222,Ogooué-Maritime Province,GA,Gabon,2396924,Province de l’Ogooué-Maritime,Province de l'Ogooue-Maritime
17225,Ogooué-Lolo,GA,Gabon,2396925,Province de l’Ogooué-Lolo,Province de l'Ogooue-Lolo
17226,Ogooué-Lol Province,GA,Gabon,2396925,Province de l’Ogooué-Lolo,Province de l'Ogooue-Lolo
17229,Ogooué-Ivindo,GA,Gabon,2396926,Province de l’Ogooué-Ivindo,Province de l'Ogooue-Ivindo
17230,Ogooué-Ivindo Province,GA,Gabon,2396926,Province de l’Ogooué-Ivindo,Province de l'Ogooue-Ivindo
17233,Nyanga,GA,Gabon,2397141,Province de la Nyanga,Province de la Nyanga
17234,Nyanga Province,GA,Gabon,2397141,Province de la Nyanga,Province de la Nyanga
17236,Ngouni,GA,Gabon,2397466,Province de la Ngounié,Province de la Ngounie
17237,Ngouni Province,GA,Gabon,2397466,Province de la Ngounié,Province de la Ngounie
17240,Moyen-Ogooué,GA,Gabon,2397842,Province du Moyen-Ogooué,Province du Moyen-Ogooue
17241,Moyen-Ogooué Province,GA,Gabon,2397842,Province du Moyen-Ogooué,Province du Moyen-Ogooue
17244,Haut-Ogooué,GA,Gabon,2400454,Province du Haut-Ogooué,Province du Haut-Ogooue
18310,Canton Vaud,CH,Switzerland,2658182,Canton de Vaud,Canton de Vaud
17144,Prefecture de l'Ouham-Pende,CF,Central African Republic,2383650,Préfecture de l’Ouham-Pendé,Prefecture de l'Ouham-Pende
17164,Prefecture de la Nana-Mambere,CF,Central African Republic,2384205,Préfecture de la Nana-Mambéré,Prefecture de la Nana-Mambere
17183,Prefecture de la Kemo,CF,Central African Republic,2385836,Préfecture de la Kémo,Prefecture de la Kemo
17186,Mambere-Kadei,CF,Central African Republic,2386161,Mambéré-Kadéï,Mambere-Kadei
17202,Prefecture de la Nana-Grebizi,CF,Central African Republic,2386243,Préfecture de la Nana-Grébizi,Prefecture de la Nana-Grebizi
17206,Departement de l'Oueme,BJ,Benin,2392325,Département de l’Ouémé,Departement de l'Oueme
17223,Province de l'Ogooue-Maritime,GA,Gabon,2396924,Province de l’Ogooué-Maritime,Province de l'Ogooue-Maritime
17227,Province de l'Ogooue-Lolo,GA,Gabon,2396925,Province de l’Ogooué-Lolo,Province de l'Ogooue-Lolo
17231,Province de l'Ogooue-Ivindo,GA,Gabon,2396926,Province de l’Ogooué-Ivindo,Province de l'Ogooue-Ivindo
17238,Province de la Ngounie,GA,Gabon,2397466,Province de la Ngounié,Province de la Ngounie
17242,Province du Moyen-Ogooue,GA,Gabon,2397842,Province du Moyen-Ogooué,Province du Moyen-Ogooue
17245,Haut-Ogooué Province,GA,Gabon,2400454,Province du Haut-Ogooué,Province du Haut-Ogooue
17248,에스튀에르 주,GA,Gabon,2400682,Estuaire,Estuaire
17250,Estuaire probintzia,GA,Gabon,2400682,Estuaire,Estuaire
17251,Estuaire Province,GA,Gabon,2400682,Estuaire,Estuaire
17252,Estuarijos provincija,GA,Gabon,2400682,Estuaire,Estuaire
17253,Mkoa wa Estuaire,GA,Gabon,2400682,Estuaire,Estuaire
17254,Provincia de Estuaire,GA,Gabon,2400682,Estuaire,Estuaire
17255,Província dEstuaire,GA,Gabon,2400682,Estuaire,Estuaire
17256,Provincia Estuaire,GA,Gabon,2400682,Estuaire,Estuaire
17257,Естуар,GA,Gabon,2400682,Estuaire,Estuaire
17258,Естуер,GA,Gabon,2400682,Estuaire,Estuaire
17259,Эстуэр,GA,Gabon,2400682,Estuaire,Estuaire
17260,エスチュエール州,GA,Gabon,2400682,Estuaire,Estuaire
17261,河口省,GA,Gabon,2400682,Estuaire,Estuaire
17263,Zone de l'Ouest,SL,Sierra Leone,2403068,Western Area,Western Area
17264,Province du Sud,SL,Sierra Leone,2403745,Southern Province,Southern Province
17267,Province du Nord,SL,Sierra Leone,2404798,Northern Province,Northern Province
17268,Austprovinsen,SL,Sierra Leone,2409543,Eastern Province,Eastern Province
17270,Østprovinsen,SL,Sierra Leone,2409543,Eastern Province,Eastern Province
17271,Province de l'Est,SL,Sierra Leone,2409543,Eastern Province,Eastern Province
17272,상투메 섬,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17273,เกาะเซาตูเม,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17274,Ilha de São Tomé,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17275,Illa de San Tomé,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17276,Illa de São Tomé,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17277,Isla de Santo Tomé,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17278,Provincia São Tomé,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17279,Pulau São Tomé,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17280,San Tomė,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17282,Sao Tomé,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17284,São Tomé Island,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17285,São Tomé saar,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17286,Svätý Tomáš,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17287,Wyspa Świętego Tomasza,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17288,Σάο Τομέ,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17289,Сан-Томе,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17290,Сао Томе,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17291,圣多美岛,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17292,サントメ島,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17293,프린시페 섬,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17294,Ilha do Príncipe,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17295,Illa do Príncipe,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17296,Isla de Príncipe,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17299,Príncipe uhartea,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17300,Prinsipė,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17301,Provincia Príncipe,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17302,Wyspa Książęca,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17303,Πρίνσιπε,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17304,Принсипи,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17305,Принсіпі,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17306,Принципе,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17307,プリンシペ島,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17308,普林西比岛,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17310,Île d'Ascension,SH,Saint Helena,2411430,Ascension,Ascension
17311,Остров Вознесения,SH,Saint Helena,2411430,Ascension,Ascension
17314,Upper River Division,GM,Gambia,2411711,Upper River,Upper River
17316,North Bank Division,GM,Gambia,2412353,North Bank,North Bank
17318,Central River Division,GM,Gambia,2412707,Central River,Central River
17319,Lower River,GM,Gambia,2412716,Lower River Division,Lower River Division
17322,City of Banjul,GM,Gambia,2413875,Banjul,Banjul
17324,Région du Tandjilé,TD,Chad,2425287,Tandjile Region,Tandjile Region
17325,Tandjilé,TD,Chad,2425287,Tandjile Region,Tandjile Region
17327,Tandjilé Region,TD,Chad,2425287,Tandjile Region,Tandjile Region
17328,Moyen-Chari,TD,Chad,2427315,Moyen-Chari Region,Moyen-Chari Region
17330,Région du Moyen-Chari,TD,Chad,2427315,Moyen-Chari Region,Moyen-Chari Region
17332,Mayo-Kebbi Est,TD,Chad,2428132,Mayo-Kebbi East Region,Mayo-Kebbi East Region
17333,Mayo-Kebbi Est Region,TD,Chad,2428132,Mayo-Kebbi East Region,Mayo-Kebbi East Region
17334,Logone Oriental,TD,Chad,2429058,Logone Oriental Region,Logone Oriental Region
17336,Région du Logone Oriental,TD,Chad,2429058,Logone Oriental Region,Logone Oriental Region
17337,Logone Occidental,TD,Chad,2429060,Logone Occidental Region,Logone Occidental Region
17339,Région du Logone Occidental,TD,Chad,2429060,Logone Occidental Region,Logone Occidental Region
17340,Lac,TD,Chad,2429323,Lac Region,Lac Region
17342,Région du Lac,TD,Chad,2429323,Lac Region,Lac Region
17343,Kanem,TD,Chad,2430873,Kanem Region,Kanem Region
17345,Région du Kanem,TD,Chad,2430873,Kanem Region,Kanem Region
17346,Guéra,TD,Chad,2431555,Guera Region,Guera Region
17348,Guéra Region,TD,Chad,2431555,Guera Region,Guera Region
17349,Région du Guéra,TD,Chad,2431555,Guera Region,Guera Region
17350,Chari-Baguirmi,TD,Chad,2434478,Chari-Baguirmi Region,Chari-Baguirmi Region
17246,Province du Haut-Ogooue,GA,Gabon,2400454,Province du Haut-Ogooué,Province du Haut-Ogooue
17281,Sao Tome,ST,Sao Tome and Principe,2410764,São Tomé,Sao Tome
17297,Principe,ST,Sao Tome and Principe,2410878,Príncipe,Principe
17352,Région du Chari-Baguirmi,TD,Chad,2434478,Chari-Baguirmi Region,Chari-Baguirmi Region
17353,Batha,TD,Chad,2435899,Batha Region,Batha Region
17355,Région du Batha,TD,Chad,2435899,Batha Region,Batha Region
17360,디파 주,NE,Niger,2445702,Diffa,Diffa
17362,Diffa Region,NE,Niger,2445702,Diffa,Diffa
17363,Región de Diffa,NE,Niger,2445702,Diffa,Diffa
17364,Regione di Diffa,NE,Niger,2445702,Diffa,Diffa
17365,Regiunea Diffa,NE,Niger,2445702,Diffa,Diffa
17366,دیفا علاقہ,NE,Niger,2445702,Diffa,Diffa
17367,منطقة ديفا,NE,Niger,2445702,Diffa,Diffa
17368,Диффа,NE,Niger,2445702,Diffa,Diffa
17369,ディファ州,NE,Niger,2445702,Diffa,Diffa
17370,迪法大区,NE,Niger,2445702,Diffa,Diffa
17371,아가데즈 주,NE,Niger,2448083,Agadez,Agadez
17373,Agadez Region,NE,Niger,2448083,Agadez,Agadez
17374,Región de Agadez,NE,Niger,2448083,Agadez,Agadez
17375,Regione di Agadez,NE,Niger,2448083,Agadez,Agadez
17376,Regiunea Agadez,NE,Niger,2448083,Agadez,Agadez
17377,اگادیز علاقہ,NE,Niger,2448083,Agadez,Agadez
17378,منطقة أغاديس,NE,Niger,2448083,Agadez,Agadez
17379,Агадес,NE,Niger,2448083,Agadez,Agadez
17380,アガデス州,NE,Niger,2448083,Agadez,Agadez
17381,阿加德兹大区,NE,Niger,2448083,Agadez,Agadez
17382,Tombouctou,ML,Mali,2449066,Tombouctou Region,Tombouctou Region
17384,Sikasso,ML,Mali,2451184,Sikasso Region,Sikasso Region
17386,Ségou,ML,Mali,2451477,Ségou Region,Segou Region
17389,Mopti,ML,Mali,2453347,Mopti Region,Mopti Region
17391,Koulikoro,ML,Mali,2454532,Koulikoro Region,Koulikoro Region
17393,Kayes,ML,Mali,2455517,Kayes Region,Kayes Region
17395,Gao,ML,Mali,2457161,Gao Region,Gao Region
17398,District de Bamako,ML,Mali,2460594,Bamako Region,Bamako Region
17400,Zaghouan,TN,Tunisia,2464038,Gouvernorat de Zaghouan,Gouvernorat de Zaghouan
17402,Tunis,TN,Tunisia,2464464,Gouvernorat de Tunis,Gouvernorat de Tunis
17404,Tozeur,TN,Tunisia,2464645,Gouvernorat de Tozeur,Gouvernorat de Tozeur
17405,타타우인 주,TN,Tunisia,2464698,Tataouine,Tataouine
17406,Gobernación de Tataouine,TN,Tunisia,2464698,Tataouine,Tataouine
17407,Gouvernement Tataouine,TN,Tunisia,2464698,Tataouine,Tataouine
17408,Governació de Tataouine,TN,Tunisia,2464698,Tataouine,Tataouine
17409,Governatorato di Tataouine,TN,Tunisia,2464698,Tataouine,Tataouine
17410,Gubernatorstwo Tatawin,TN,Tunisia,2464698,Tataouine,Tataouine
17411,Guvernoratul Tataouine,TN,Tunisia,2464698,Tataouine,Tataouine
17412,Kawasan kegabenoran Tataouine,TN,Tunisia,2464698,Tataouine,Tataouine
17413,Kegubernuran Tataouine,TN,Tunisia,2464698,Tataouine,Tataouine
17415,Tataouine Govrenorate,TN,Tunisia,2464698,Tataouine,Tataouine
17416,Tatavin ili,TN,Tunisia,2464698,Tataouine,Tataouine
17417,تطاوین,TN,Tunisia,2464698,Tataouine,Tataouine
17418,ولاية تطاوين,TN,Tunisia,2464698,Tataouine,Tataouine
17419,Τατάουιν,TN,Tunisia,2464698,Tataouine,Tataouine
17420,Вілает Татавін,TN,Tunisia,2464698,Tataouine,Tataouine
17421,Татавин,TN,Tunisia,2464698,Tataouine,Tataouine
17422,Татауин,TN,Tunisia,2464698,Tataouine,Tataouine
17423,Татауїн,TN,Tunisia,2464698,Tataouine,Tataouine
17424,泰塔溫省,TN,Tunisia,2464698,Tataouine,Tataouine
17425,タタウイヌ県,TN,Tunisia,2464698,Tataouine,Tataouine
17427,Sousse,TN,Tunisia,2464912,Gouvernorat de Sousse,Gouvernorat de Sousse
17429,Siliana,TN,Tunisia,2465027,Gouvernorat de Siliana,Gouvernorat de Siliana
17431,Sidi Bou Zid,TN,Tunisia,2465837,Gouvernorat de Sidi Bouzid,Gouvernorat de Sidi Bouzid
17433,Sfax,TN,Tunisia,2467450,Gouvernorat de Sfax,Gouvernorat de Sfax
17436,Kebili,TN,Tunisia,2468014,Gouvernorat de Kébili,Gouvernorat de Kebili
17437,Gafsa,TN,Tunisia,2468351,Gafsa Governorate,Gafsa Governorate
17439,Gouvernorat de Gafsa,TN,Tunisia,2468351,Gafsa Governorate,Gafsa Governorate
